# extended ;1
# legs ;['blueleg']
# legs model ;['beam']
# legs young modulus ;[35000.]
# legs poisson ratio ;[0.45]
# legs position on motor ;['counterclockwisedown', 'clockwisedown', 'counterclockwisedown', 'clockwisedown']
# connector ;bluepart
# connector type ;rigid
Effector position;Motor angle
[  11.96683794 -118.33672056   23.93115176];[1.2120650539611892, -0.8974674595193204, -0.06907361780935753, -0.25863044717759137]
[  11.968078   -118.33090944   27.92077658];[1.3037360640058417, -0.8847720337865068, -0.1859450098243006, -0.24974107780781785]
[  11.96940645 -118.32466724   31.91029827];[1.3928487452301017, -0.8689849373924505, -0.30432191077338744, -0.23849921446426586]
[  11.97082544 -118.31788314   35.89940902];[1.4797199726716908, -0.849746964248452, -0.42455935610602374, -0.22459335619429036]
[   7.98052706 -118.31807037   35.89871019];[1.4854221836535215, -0.7509226372998751, -0.4230488028685706, -0.3333556088153879]
[   7.97956343 -118.32478657   31.90963141];[1.3981304756984065, -0.7692481230845933, -0.30271828221466435, -0.34810149187370404]
[   7.97866357 -118.33097453   27.92015752];[1.30865118119991, -0.7842530502615437, -0.18421237391501255, -0.36005779043334907]
[   7.97782502 -118.33674456   23.93059296];[1.2166555208133463, -0.7962911265446586, -0.0671881024472892, -0.36954611449020147]
[   7.97688899 -118.34454769   19.94076148];[1.1218740370925187, -0.8056390942891232, 0.0485430246544526, -0.3768304910761541]
[   7.97594458 -118.35310812   15.95126299];[1.0242846498041287, -0.8126651955545687, 0.16309056783317996, -0.3822388317804073]
[   7.97506543 -118.36149995   11.96241246];[0.9239580630239792, -0.8177055480365419, 0.2764636090059521, -0.3860709106643728]
[   7.97426442 -118.36972976    7.97426453];[0.8210280018985487, -0.8210302375375261, 0.38856865449294953, -0.38857129376209953]
[   7.9738933  -118.37299775    3.98698157];[0.7158238999994492, -0.8229807435417671, 0.49933763208879334, -0.39002249880015716]
[ 7.97361273e+00 -1.18376290e+02 -6.87352141e-08];[0.6084557436701132, -0.823555052559407, 0.6084553346005084, -0.39044973034779623]
[   7.97389333 -118.37299863   -3.9869816 ];[0.49933924858177997, -0.82297919949108, 0.7158246889275466, -0.3900211078680129]
[   7.97426463 -118.3697293    -7.97426446];[0.38857148420267734, -0.821027287468501, 0.8210299584828535, -0.38856869580868153]
[   7.97506578 -118.3614986   -11.96241228];[0.27646757973529507, -0.8177013854829531, 0.9239610675923021, -0.386067225484629]
[   7.97594502 -118.35310635  -15.95126271];[0.1630956152268326, -0.8126599829254557, 1.02428850250616, -0.3822341813572169]
[   7.9768895  -118.34454579  -19.94076111];[0.048549108202157756, -0.8056328943877346, 1.1218785095284598, -0.3768249823901515]
[   7.97782563 -118.33674187  -23.93059271];[-0.06718096583451111, -0.7962841189380504, 1.2166603980886277, -0.36953985344322793]
[   7.97866423 -118.33097166  -27.92015733];[-0.1842040869323237, -0.784245110770691, 1.3086561744721965, -0.36005071526075505]
[   7.97956412 -118.32478368  -31.90963132];[-0.30270867925940964, -0.7692391469916724, 1.3981353374192114, -0.3480935294474734]
[   7.98052695 -118.31806926  -35.89871   ];[-0.42304396800211286, -0.7509174851462802, 1.4854228680191641, -0.33335206329216627]
[   3.99025366 -118.31815743  -35.89828087];[-0.42220759247537987, -0.6496104353419595, 1.4887649968477987, -0.4405786215530133]
[   3.98976646 -118.32483086  -31.90922294];[-0.3018194521382152, -0.6670229204321715, 1.4012194695351055, -0.45619354108072724]
[   3.98931208 -118.33098564  -27.91977919];[-0.18323875058668043, -0.6812517260936967, 1.3115165359473666, -0.4688919903400452]
[   3.98888907 -118.3367304   -23.93025219];[-0.06612533577906302, -0.6926402122033171, 1.2193234442456342, -0.47900140724480594]
[   3.98841937 -118.34446895  -19.94047062];[0.04970740917563429, -0.7014619008002145, 1.1243671456364175, -0.4867886851688821]
[   3.98794414 -118.35302427  -15.95101715];[0.16436541493816595, -0.7080723687985189, 1.0266172852739195, -0.49258916913592576]
[   3.98750194 -118.36141787  -11.96221848];[0.2778561883105446, -0.7128004328983149, 0.9261416830577522, -0.4967128667077959]
[   3.98709911 -118.36965696   -7.97412906];[0.3900844591636412, -0.715910464104627, 0.8230702794624448, -0.4994110275275917]
[   3.98674332 -118.37770793   -3.98674326];[0.500878931073056, -0.717609684494005, 0.7176087404996945, -0.5008804273752638]
[ 3.98660038e+00 -1.18381051e+02  8.65959273e-08];[0.6101158530431475, -0.7181439639266649, 0.6101162453850288, -0.5013415696010385]
[   3.98674337 -118.37770799    3.98674336];[0.7176095982483375, -0.7176081890440489, 0.5008805690654232, -0.5008789931023019]
[   3.98709923 -118.36965621    7.97412904];[0.8230723276105725, -0.7159075822737642, 0.39008731557779575, -0.4994083421620258]
[   3.98750212 -118.36141656   11.96221834];[0.9261448038639075, -0.7127964011932896, 0.2778601843092945, -0.49670908804805486]
[   3.98794437 -118.35302258   15.9510169 ];[1.0266212658161307, -0.7080673459588579, 0.16437045315512028, -0.49258440300859346]
[   3.98841963 -118.34446712   19.94047031];[1.1243717249403038, -0.7014559530786559, 0.04971346312314377, -0.48678308758969996]
[   3.98888937 -118.33672783   23.93025201];[1.2193284036149994, -0.6926335204486019, -0.06611826032474073, -0.4789950884586335]
[   3.9893124  -118.3309829    27.91977909];[1.311521624894612, -0.6812442243069174, -0.1832305599944539, -0.4688848647372031]
[   3.9897668  -118.32482818   31.90922295];[1.4012244179445226, -0.6670145215028612, -0.301809972316268, -0.4561855907471726]
[   3.99025347 -118.31815626   35.89828086];[1.4887666187475825, -0.6496054177054965, -0.42220228542673427, -0.4405747162816893]
[ 3.74266746e-07 -1.18318182e+02  3.58981360e+01];[1.4898654478432503, -0.5460761260400376, -0.42193901764452746, -0.5460755767096742]
[ 3.22652887e-08 -1.18324841e+02  3.19090854e+01];[1.4022350552174558, -0.562582375075244, -0.3015316375747347, -0.5625825423168811]
[ 3.35249174e-08 -1.18330985e+02  2.79196519e+01];[1.3124569098027672, -0.5760407856079163, -0.18292631885346433, -0.5760409562278568]
[ 3.46892145e-08 -1.18336721e+02  2.39301377e+01];[1.2201975376056484, -0.5867854591270623, -0.06578350739715483, -0.5867856325517289]
[ 3.85822183e-08 -1.18344438e+02  1.99403730e+01];[1.1251827159224563, -0.59508642888444, 0.05008274922308992, -0.595086650376499]
[ 3.85001035e-08 -1.18352991e+02  1.59509347e+01];[1.027379282994256, -0.6012883750486812, 0.16477720877936858, -0.6012885528155618]
[ 3.90265351e-08 -1.18361385e+02  1.19621535e+01];[0.9268540928552668, -0.6057111461257716, 0.27830686428789514, -0.6057113262365372]
[ 3.91330381e-08 -1.18369627e+02  7.97408371e+00];[0.8237357917217707, -0.6086126733757448, 0.39057581890513166, -0.6086128493116526]
[ 4.07506854e-08 -1.18377683e+02  3.98671964e+00];[0.7182290986989586, -0.610195177509663, 0.5014123228049032, -0.610195354798345]
[ 4.16905832e-08 -1.18385469e+02 -9.07049786e-08];[0.6105891135657364, -0.6105887129942802, 0.6105887282635729, -0.610588890517473]
[ 4.08212032e-08 -1.18377683e+02 -3.98671974e+00];[0.5014139701618274, -0.6101937121619688, 0.7182299254651363, -0.6101938895551]
[ 3.98103185e-08 -1.18369626e+02 -7.97408370e+00];[0.39057871069863215, -0.6086099399675031, 0.8237378612106091, -0.6086101167750306]
[ 4.11780225e-08 -1.18361384e+02 -1.19621534e+01];[0.2783108791697442, -0.6057072285350988, 0.9268572161085809, -0.6057074673278208]
[ 3.79572770e-08 -1.18352990e+02 -1.59509345e+01];[0.16478226426161574, -0.601283503857629, 1.0273832556223443, -0.6012836846051048]
[ 3.66103631e-08 -1.18344436e+02 -1.99403727e+01];[0.05008880483103273, -0.5950807233899505, 1.125187307591896, -0.5950809021759034]
[ 3.53042269e-08 -1.18336718e+02 -2.39301375e+01];[-0.06577646100154787, -0.586778998045247, 1.220202531702122, -0.5867791744445122]
[ 3.28953873e-08 -1.18330982e+02 -2.79196518e+01];[-0.18291815584158982, -0.5760335574060735, 1.3124620241642169, -0.5760337244045007]
[ 3.45515418e-08 -1.18324839e+02 -3.19090854e+01];[-0.30152220211456837, -0.5625742534470213, 1.4022400236627321, -0.5625744673128998]
[ 3.44063325e-08 -1.18318181e+02 -3.58981361e+01];[-0.4219332202584186, -0.5460710194731374, 1.489867958289041, -0.5460712351750483]
[  -3.99025283 -118.31815783  -35.8982806 ];[-0.4222086161099233, -0.4405799117304642, 1.4887632894360554, -0.6496103967177778]
[  -3.9897664  -118.32483088  -31.90922295];[-0.30181939063495034, -0.4561934018899345, 1.4012195325132477, -0.6670231468725938]
[  -3.98931204 -118.33098557  -27.9197792 ];[-0.18323880776925183, -0.46889186058172816, 1.3115164869701101, -0.6812518256548244]
[  -3.98888903 -118.33673038  -23.93025219];[-0.06612539779902295, -0.479001285747514, 1.2193233769737906, -0.6926402860781131]
[  -3.98841932 -118.34446892  -19.94047061];[0.0497073443808857, -0.4867885532544267, 1.1243670883470644, -0.701461972992247]
[  -3.98794409 -118.35302424  -15.95101714];[0.16436534557339932, -0.49258901131823196, 1.02661722732482, -0.7080724437756605]
[  -3.98750189 -118.36141783  -11.96221848];[0.27785613062332226, -0.4967127160382069, 0.9261416238853805, -0.712800511957351]
[  -3.98709906 -118.36965695   -7.97412906];[0.3900843880439354, -0.499410874339416, 0.8230702157088902, -0.7159105435907901]
[  -3.98674327 -118.37770791   -3.98674327];[0.5008788815121369, -0.5008802729046612, 0.7176086724104335, -0.7176098167530047]
[-3.98660033e+00 -1.18381051e+02  8.48869957e-08];[0.6101158060839378, -0.5013414557981279, 0.6101161866442664, -0.7181440884770294]
[  -3.98674332 -118.37770793    3.98674336];[0.7176095399851877, -0.5008788807952841, 0.5008805089850443, -0.7176082578906428]
[  -3.98709918 -118.36965621    7.97412904];[0.8230722665761561, -0.49940823184080263, 0.39008725856850907, -0.7159076574927425]
[  -3.98750207 -118.36141653   11.96221834];[0.9261447295491527, -0.49670897645383316, 0.277860123815557, -0.7127964753679549]
[  -3.98794432 -118.35302259   15.9510169 ];[1.0266211727185564, -0.49258425982430193, 0.16437039649186516, -0.7080674106430723]
[  -3.98841958 -118.34446708   19.94047031];[1.1243716648769044, -0.48678294897662966, 0.049713406275017566, -0.7014560774948324]
[  -3.98888933 -118.33672779   23.93025201];[1.2193283429591386, -0.4789949603434712, -0.06611831657057733, -0.6926335891287081]
[  -3.98931237 -118.33098285   27.91977909];[1.3115215719765527, -0.46888474041326034, -0.18323061899023302, -0.6812442945403798]
[  -3.98976676 -118.32482815   31.90922294];[1.4012243671277993, -0.4561854646292969, -0.30181003659246336, -0.6670145800297046]
[  -3.99025344 -118.31815623   35.89828086];[1.4887665530730887, -0.44057459266888893, -0.4222023439225841, -0.64960547944476]
[  -7.980526   -118.31807108   35.89870968];[1.4854186617412959, -0.33335776731251854, -0.4230510077197939, -0.7509229359225258]
[  -7.9795634  -118.32478654   31.90963141];[1.3981304933951628, -0.3481013972448064, -0.3027182957897063, -0.7692481798991446]
[  -7.97866354 -118.33097452   27.92015752];[1.3086511686976998, -0.3600576916283404, -0.184212387558097, -0.784253106391499]
[  -7.97782499 -118.33674458   23.93059296];[1.2166555184642907, -0.36954604742444697, -0.06718809835599937, -0.7962912253402077]
[  -7.97688896 -118.34454771   19.94076148];[1.1218740295380858, -0.37683042125778343, 0.048543026116242324, -0.8056391945104073]
[  -7.97594454 -118.35310811   15.95126299];[1.0242846482049417, -0.38223876285044717, 0.16309057475401265, -0.8126652971578193]
[  -7.97506539 -118.36149995   11.96241246];[0.9239580606559953, -0.38607084039283857, 0.2764636133983683, -0.817705650211832]
[  -7.97426438 -118.36972974    7.97426453];[0.8210279853215386, -0.38857122476549494, 0.3885686523322988, -0.8210302899248652]
[  -7.97389326 -118.37299775    3.98698157];[0.7158239150366488, -0.3900223786435126, 0.4993376171406909, -0.8229808453590874]
[-7.97361269e+00 -1.18376290e+02 -6.69554321e-08];[0.6084557460543466, -0.39044964923182135, 0.6084553341469435, -0.8235551540594493]
[  -7.9738933 -118.3729986   -3.9869816];[0.499339259851071, -0.39002102866804483, 0.715824691312365, -0.8229793011997093]
[  -7.97426459 -118.3697293    -7.97426445];[0.38857148105804273, -0.38856861481079175, 0.8210299607379523, -0.8210273880977152]
[  -7.97506574 -118.36149856  -11.96241228];[0.27646757828294793, -0.3860671417220689, 0.9239610612441869, -0.8177014773083802]
[  -7.97594499 -118.35310635  -15.95126271];[0.16309561178163962, -0.38223410056569906, 1.024288495933777, -0.8126600188443786]
[  -7.97688946 -118.34454576  -19.94076111];[0.0485490864300754, -0.3768248567344908, 1.1218785082778147, -0.8056329864658975]
[  -7.97782559 -118.33674187  -23.93059271];[-0.06718097717473508, -0.3695397290194256, 1.216660388422438, -0.7962842080333676]
[  -7.9786642  -118.33097163  -27.92015734];[-0.1842040988004764, -0.3600505925601041, 1.3086561710688829, -0.7842451997870649]
[  -7.97956408 -118.32478368  -31.90963132];[-0.3027086724704676, -0.34809345833402544, 1.3981353231001306, -0.7692392789304665]
[  -7.98052692 -118.31806925  -35.89871   ];[-0.42304396642109054, -0.33335199911047786, 1.485422859109273, -0.7509175640132867]
[ -11.97082409 -118.31788534  -35.89940871];[-0.424567121379576, -0.2245996794399217, 1.4797150340952432, -0.8497529452305689]
[ -11.96940541 -118.32467044  -31.91029854];[-0.3043316829593752, -0.23850728335316196, 1.3928441297120049, -0.868994639989925]
[ -11.96807701 -118.3309126   -27.92077691];[-0.18595339327125135, -0.24974823286488163, 1.3037312835254915, -0.8847805559409332]
[ -11.96683703 -118.33672356  -23.93115213];[-0.06908077352821822, -0.25863676947633696, 1.21206039271056, -0.8974749381075211]
[ -11.96544079 -118.34463144  -19.94123998];[0.04647774506714264, -0.2654347477157444, 1.1175679457231702, -0.9073568759220803]
[ -11.96403855 -118.35319858  -15.95166823];[0.16083785280062712, -0.27046419257046633, 1.0202454147425368, -0.9148087004515042]
[ -11.96273243 -118.36158484  -11.96273279];[0.2740111603346812, -0.27401469419719304, 0.9201681001629369, -0.9201714797311298]
[ -11.96206358 -118.36482437   -7.97483442];[0.3860034768503534, -0.2764096856284426, 0.8176117544007453, -0.923864294927115]
[ -11.96152059 -118.36803602   -3.98727127];[0.49656838863850256, -0.27774579928025955, 0.7126295613094427, -0.925951753979765]
[-1.19611091e+01 -1.18371272e+02  3.62716060e-08];[0.6054769399907086, -0.27814038678469066, 0.6054773385636306, -0.9265686757898663]
[ -11.96152062 -118.36803691    3.98727125];[0.712630293873477, -0.2777444910852292, 0.49656996195159675, -0.9259501680049611]
[ -11.96206365 -118.36482599    7.97483414];[0.8176135603533299, -0.27640715316912023, 0.3860062035065041, -0.9238612055179877]
[ -11.96273286 -118.36158404   11.96273248];[0.9201709339293249, -0.2740111039326498, 0.27401505589080905, -0.9201671655542936]
[ -11.96403918 -118.35319671   15.95166786];[1.0202490959483106, -0.27045955190702853, 0.1608428488489328, -0.9148032231512315]
[ -11.96544153 -118.34462931   19.94123952];[1.1175722486289108, -0.2654292087334942, 0.046483830804999, -0.9073503790262007]
[ -11.96683793 -118.33672057   23.93115177];[1.2120651057304355, -0.2586304087207675, -0.06907357029192986, -0.8974675302854147]
[ -11.96807798 -118.33090947   27.92077658];[1.3037361111216232, -0.24974103707904097, -0.18594496830196647, -0.8847720486710964]
[ -11.96940644 -118.32466727   31.91029827];[1.3928487996296095, -0.23849921159778653, -0.3043218619134827, -0.8689850191751813]
[ -11.97082543 -118.31788313   35.89940903];[1.4797200424561616, -0.22459335497407196, -0.4245593037968044, -0.8497470403530235]
[ -15.95927394 -118.32442595   31.91120573];[1.3851577494229392, -0.12755223314721337, -0.30682916140949174, -0.9660316493714896]
[ -15.95754187 -118.3307403    27.92162249];[1.2965515333117121, -0.13810977988819514, -0.18862975698474588, -0.9826042685235643]
[ -15.95591985 -118.3366066    23.93191811];[1.2053273581954178, -0.1464278455606545, -0.07197528400067238, -0.995966792351473]
[ -15.95407111 -118.34465591   19.94189797];[1.1112354825077748, -0.15276258691536598, 0.04333549649758524, -1.0063963375234424]
[ -15.95222653 -118.35322869   15.95222713];[1.0142858895070905, -0.15743128475741824, 0.15742675948792373, -1.0142901761018739]
[ -15.95120976 -118.35651536   11.96369835];[0.9147081295565, -0.16079140035911463, 0.2704023939693945, -1.0201474191643485]
[ -15.95034451 -118.35970091    7.97549194];[0.8124810907532738, -0.1629946933716742, 0.38210684188100513, -1.0240858300582476]
[ -15.94964057 -118.36285568    3.98760575];[0.7078183877889691, -0.1642210176654407, 0.4923742294180568, -1.0263188083342727]
[-1.59491056e+01 -1.18366032e+02  6.68978676e-09];[0.6009787763033131, -0.16458447002068843, 0.6009783167169083, -1.0269819459358207]
[ -15.94964057 -118.36285662   -3.98760563];[0.49237578888550393, -0.1642197204020055, 0.7078190106561154, -1.0263171868527035]
[ -15.95034454 -118.35970257   -7.97549157];[0.3821095257816571, -0.16299218488249229, 0.8124827287911055, -1.0240826425865956]
[ -15.95120981 -118.35651777  -11.9636976 ];[0.2704061686497087, -0.16078776076644374, 0.9147106407209905, -1.0201428028468895]
[ -15.95222714 -118.35322797  -15.95222647];[0.15743169300672238, -0.15742665835476666, 1.0142892685727685, -1.0142844072188997]
