# extended ;1
# legs ;['blueleg']
# legs model ;['beam']
# legs young modulus ;[35000.]
# legs poisson ratio ;[0.45]
# legs position on motor ;['counterclockwisedown', 'clockwisedown', 'counterclockwisedown', 'clockwisedown']
# connector ;bluepart
# connector type ;rigid
Effector position;Motor angle
[  50.489974   -141.70790267  -10.15564449];[-1.0471975511965932, -1.5707963267948928, -0.5233807003065036, 1.0351990486420724]
[  37.94746311 -138.07157713   -9.69206331];[-1.0471975511965932, -1.5707963267948928, -0.5236032261144561, 0.5131579536994455]
[  25.20193336 -132.24218076   -9.35412866];[-1.0471975511965932, -1.5707963267948928, -0.5235986847714378, -0.010472611299988305]
[  14.26420722 -125.58400367   -9.18827131];[-1.0471975511965932, -1.5707963267948928, -0.5235987774519066, -0.5340707381349997]
[   5.89473698 -119.27368624   -9.17191197];[-1.0471975511965932, -1.5707963267948928, -0.5235987755604696, -1.057669526973364]
[  -0.11404774 -113.96822844   -9.26485575];[-1.0471975511965932, -1.5707963267948928, -0.5235987755990721, -1.5812683023014575]
[  60.88600141 -144.11376621    0.22852033];[-1.0471975511965932, -1.5707963267948928, -1.0578832404945062, 1.6351241763682918]
[ 5.03249899e+01 -1.43879951e+02 -4.55633758e-03];[-1.0471975511965932, -1.5707963267948928, -1.046979475904808, 1.0351990486420721]
[ 3.76619273e+01 -1.40259101e+02  1.03077972e-04];[-1.0471975511965932, -1.5707963267948928, -1.047202001712755, 0.5131579536994453]
[ 2.49290038e+01 -1.34478557e+02 -2.24987333e-06];[-1.0471975511965932, -1.5707963267948928, -1.0471974603697423, -0.01047261129998818]
[ 1.40583752e+01 -1.27910893e+02  9.15727908e-08];[-1.0471975511965932, -1.5707963267948928, -1.0471975530502056, -0.5340707381349996]
[ 5.78244362e+00 -1.21728422e+02 -7.71013922e-08];[-1.0471975511965932, -1.5707963267948928, -1.047197551158774, -1.0576695269733638]
[-1.12091696e-01 -1.16584545e+02 -4.70151065e-09];[-1.0471975511965932, -1.5707963267948928, -1.0471975511973655, -1.5812683023014573]
[  61.48685278 -144.8309006     4.63854286];[-1.0471975511965932, -1.5707963267948928, -1.5814820160928058, 1.635124176368292]
[  52.10989298 -141.57499918   -1.22491702];[-1.0471975511965932, -1.5707963267948928, -1.5705782515031077, 1.0351990486420724]
[  40.05213468 -134.85584073   -4.300324  ];[-1.0471975511965932, -1.5707963267948928, -1.5708007773110546, 0.5131579536994455]
[  27.42773321 -125.44014934   -6.07391878];[-1.0471975511965932, -1.5707963267948928, -1.5707962359680308, -0.010472611299988305]
[  16.1667819  -114.4570578    -6.60175503];[-1.0471975511965932, -1.5707963267948928, -1.5707963286485052, -0.5340707381349997]
[   6.99607634 -103.94948156   -6.5282248 ];[-1.0471975511965932, -1.5707963267948928, -1.5707963267570626, -1.057669526973364]
[ -0.10447282 -95.07658987  -6.60539673];[-1.0471975511965932, -1.5707963267948928, -1.570796326795665, -1.5812683023014575]
[ 4.15568437e-03 -1.44383773e+02 -6.22669810e+01];[-1.5814820160928218, 1.6349104625824447, 1.6349104625824606, 1.6351241763682918]
[  -0.23784516 -142.09697953  -62.27657508];[-1.5705782515031015, 1.569487875044134, 1.5694878750441277, 1.0351990486420721]
[ -15.80916914 -142.06754351  -61.3270711 ];[-1.5708007773110595, 1.5708230298918486, 1.5708230298918535, 0.5131579536994453]
[ -29.69716682 -137.66699606  -60.96559606];[-1.5707962359680356, 1.5707957818337388, 1.5707957818337326, -0.01047261129998818]
[ -42.84879169 -130.71967282  -61.11644548];[-1.57079632864851, 1.570796337916552, 1.5707963379165568, -0.5340707381349996]
[ -53.96259566 -122.24607835  -61.55584351];[-1.5707963267570675, 1.5707963265679188, 1.5707963265679237, -1.0576695269733638]
[ -62.50987399 -113.20581548  -62.38789561];[-1.57079632679567, 1.5707963267995335, 1.5707963267995273, -1.5812683023014573]
[   1.36838672 -154.17977434  -52.96086641];[-1.5707963267948817, 1.570796326794804, 1.0365118618985802, 1.635124176368292]
[  -3.28531605 -153.21269053  -53.03708675];[-1.5707963267948928, 1.5707963267949039, 1.0474156264883894, 1.0351990486420724]
[ -15.49569365 -151.08960064  -52.7773235 ];[-1.5707963267948928, 1.5707963267948928, 1.0471931006804425, 0.5131579536994455]
[ -29.0819118  -146.39503283  -52.67480358];[-1.5707963267948928, 1.5707963267948928, 1.0471976420234552, -0.010472611299988305]
[ -42.24156646 -139.42972426  -52.7350993 ];[-1.5707963267948928, 1.5707963267948928, 1.047197549342992, -0.5340707381349997]
[ -53.25968355 -131.01384683  -53.08049526];[-1.5707963267948928, 1.5707963267948928, 1.0471975512344234, -1.057669526973364]
[ -61.68787133 -122.25656431  -53.79416617];[-1.5707963267948928, 1.5707963267948928, 1.047197551195821, -1.5812683023014575]
[   0.75685265 -163.23557244  -42.27346121];[-1.5707963267948928, 1.5707963267948928, 0.5129130863003917, 1.6351241763682918]
[  -3.59328912 -162.78501437  -42.20840709];[-1.5707963267948928, 1.5707963267948928, 0.5238168508900953, 1.0351990486420721]
[ -15.05743942 -160.31291101  -41.99554983];[-1.5707963267948928, 1.5707963267948928, 0.5235943250821373, 0.5131579536994453]
[ -28.80421462 -155.38404547  -41.78866831];[-1.5707963267948928, 1.5707963267948928, 0.5235988664251612, -0.01047261129998818]
[ -41.98813736 -148.06351225  -41.75066679];[-1.5707963267948928, 1.5707963267948928, 0.5235987737446868, -0.5340707381349996]
[ -52.92213857 -139.42137155  -42.01151441];[-1.5707963267948928, 1.5707963267948928, 0.5235987756361293, -1.0576695269733638]
[ -61.2558181  -130.7228707   -42.62832103];[-1.5707963267948928, 1.5707963267948928, 0.5235987755975269, -1.5812683023014573]
[   0.23408543 -171.6984767   -29.22511697];[-1.5707963267948928, 1.5707963267948928, -0.010685689297908437, 1.635124176368292]
[  -3.57752251 -171.51322514  -29.23991614];[-1.5707963267948928, 1.5707963267948928, 0.00021807529179406022, 1.0351990486420724]
[ -14.99596419 -168.79227361  -28.91013183];[-1.5707963267948928, 1.5707963267948928, -4.450516159062609e-06, 0.5131579536994455]
[ -28.87638997 -163.2914022   -28.59642973];[-1.5707963267948928, 1.5707963267948928, 9.08268603890335e-08, -0.010472611299988305]
[ -42.03036385 -155.35086039  -28.52516691];[-1.5707963267948928, 1.5707963267948928, -1.8536093956945257e-09, -0.5340707381349997]
[ -52.86628169 -146.35466109  -28.80500512];[-1.5707963267948928, 1.5707963267948928, 3.78287631774389e-11, -1.057669526973364]
[ -61.10952584 -137.63950833  -29.42248082];[-1.5707963267948928, 1.5707963267948928, -7.720155750497266e-13, -1.5812683023014575]
[-2.30803112e-02 -1.78058903e+02 -1.52489033e+01];[-1.5707963267948928, 1.5707963267948928, -0.5342844648962073, 1.6351241763682918]
[  -3.85833789 -178.06288778  -15.41048476];[-1.5707963267948928, 1.5707963267948928, -0.5233807003065036, 1.0351990486420721]
[ -15.29522929 -174.94369623  -15.02159399];[-1.5707963267948928, 1.5707963267948928, -0.5236032261144561, 0.5131579536994453]
[ -29.19029825 -168.73645629  -14.71521816];[-1.5707963267948928, 1.5707963267948928, -0.5235986847714378, -0.01047261129998818]
[ -42.23943007 -160.22479319  -14.76891984];[-1.5707963267948928, 1.5707963267948928, -0.5235987774519066, -0.5340707381349996]
[ -52.96438782 -150.99605775  -15.19440177];[-1.5707963267948928, 1.5707963267948928, -0.5235987755604696, -1.0576695269733638]
[ -61.11722685 -142.34810357  -15.89795932];[-1.5707963267948928, 1.5707963267948928, -0.5235987755990721, -1.5812683023014573]
[-1.04235074e-01 -1.81332864e+02 -3.78551605e+00];[-1.5707963267948928, 1.5707963267948928, -1.0578832404945062, 1.635124176368292]
[  -4.19851863 -181.4210935    -4.01207291];[-1.5707963267948928, 1.5707963267948928, -1.046979475904808, 1.0351990486420724]
[ -15.6742895  -178.00385788   -3.65699246];[-1.5707963267948928, 1.5707963267948928, -1.047202001712755, 0.5131579536994455]
[ -29.51834373 -171.39779087   -3.3641181 ];[-1.5707963267948928, 1.5707963267948928, -1.0471974603697423, -0.010472611299988305]
[ -42.45565762 -162.64167553   -3.38011495];[-1.5707963267948928, 1.5707963267948928, -1.0471975530502056, -0.5340707381349997]
[ -53.1544712  -153.25338276   -3.41749576];[-1.5707963267948928, 1.5707963267948928, -1.047197551158774, -1.057669526973364]
[ -62.1871837  -142.65636762   -0.70298365];[-1.5707963267948928, 1.5707963267948928, -1.0471975511973655, -1.5812683023014575]
[-1.12637303e-01 -1.81288612e+02 -3.07333303e-02];[-1.5707963267948928, 1.5707963267948928, -1.5814820160928058, 1.6351241763682918]
[-4.18050699e+00 -1.81456224e+02  6.65740952e-04];[-1.5707963267948928, 1.5707963267948928, -1.5705782515031077, 1.0351990486420721]
[-1.57816995e+01 -1.78053108e+02 -1.13332339e-05];[-1.5707963267948928, 1.5707963267948928, -1.5708007773110546, 0.5131579536994453]
[-2.97156509e+01 -1.71586126e+02  2.75259888e-07];[-1.5707963267948928, 1.5707963267948928, -1.5707962359680308, -0.01047261129998818]
[-4.26212639e+01 -1.63130408e+02 -2.52031780e-08];[-1.5707963267948928, 1.5707963267948928, -1.5707963286485052, -0.5340707381349996]
[-5.30814291e+01 -1.54285881e+02 -1.00577632e-07];[-1.5707963267948928, 1.5707963267948928, -1.5707963267570626, -1.0576695269733638]
[-6.08970253e+01 -1.46288245e+02 -4.26152447e-08];[-1.5707963267948928, 1.5707963267948928, -1.570796326795665, -1.5812683023014573]
[   5.58699042 -143.74743567  -61.76282611];[-1.5707963267948928, 1.0365118618986753, 1.6349104625824606, 1.635124176368292]
[  -0.23341398 -144.26267654  -60.19646277];[-1.5707963267948928, 1.0474156264883956, 1.5694878750441277, 1.0351990486420724]
[ -10.86094331 -142.03919553  -60.00635009];[-1.5707963267948928, 1.0471931006804376, 1.5708230298918535, 0.5131579536994455]
[ -23.70387496 -137.82737536  -59.96014384];[-1.5707963267948928, 1.0471976420234614, 1.5707957818337326, -0.010472611299988305]
[ -35.97447245 -131.36095242  -60.11911094];[-1.5707963267948928, 1.047197549342987, 1.5707963379165568, -0.5340707381349997]
[ -45.89606311 -123.39018279  -60.57636726];[-1.5707963267948928, 1.0471975512344296, 1.5707963265679237, -1.057669526973364]
[ -53.22109581 -115.04040789  -61.3852003 ];[-1.5707963267948928, 1.0471975511958271, 1.5707963267995273, -1.5812683023014575]
[   4.8278128  -153.48320881  -52.67760485];[-1.5707963267948928, 1.0471975511966154, 1.0365118618985802, 1.6351241763682918]
[  -0.20878999 -153.01003712  -52.20253911];[-1.5707963267948928, 1.0471975511965932, 1.0474156264883894, 1.0351990486420721]
[ -10.72230255 -150.81434201  -51.92886103];[-1.5707963267948928, 1.0471975511965932, 1.0471931006804425, 0.5131579536994453]
[ -23.45116367 -146.49698611  -51.77641825];[-1.5707963267948928, 1.0471975511965932, 1.0471976420234552, -0.01047261129998818]
[ -35.49685636 -139.83895475  -51.8028673 ];[-1.5707963267948928, 1.0471975511965932, 1.047197549342992, -0.5340707381349996]
[ -45.20011416 -131.78394128  -52.09311576];[-1.5707963267948928, 1.0471975511965932, 1.0471975512344234, -1.0576695269733638]
[ -52.39886687 -123.61027703  -52.70738009];[-1.5707963267948928, 1.0471975511965932, 1.047197551195821, -1.5812683023014573]
[   4.11945861 -162.83162071  -42.01462732];[-1.5707963267948928, 1.0471975511965932, 0.5129130863003917, 1.635124176368292]
[  -0.1877457  -162.52813457  -41.67059695];[-1.5707963267948928, 1.0471975511965932, 0.5238168508900953, 1.0351990486420724]
[ -10.65040622 -160.18721008  -41.31211135];[-1.5707963267948928, 1.0471975511965932, 0.5235943250821373, 0.5131579536994455]
[ -23.29359196 -155.42493986  -41.02561835];[-1.5707963267948928, 1.0471975511965932, 0.5235988664251612, -0.010472611299988305]
[ -35.13563134 -148.19436902  -40.91365949];[-1.5707963267948928, 1.0471975511965932, 0.5235987737446868, -0.5340707381349997]
[ -44.68811509 -139.79175687  -41.07982625];[-1.5707963267948928, 1.0471975511965932, 0.5235987756361293, -1.057669526973364]
[ -51.81533628 -131.61878773  -41.56771988];[-1.5707963267948928, 1.0471975511965932, 0.5235987755975269, -1.5812683023014575]
[   3.65382613 -171.52551253  -29.01524618];[-1.5707963267948928, 1.0471975511965932, -0.010685689297908437, 1.6351241763682918]
[  -0.1737151  -171.47569441  -28.8836945 ];[-1.5707963267948928, 1.0471975511965932, 0.00021807529179406022, 1.0351990486420721]
[ -10.59513655 -168.75933402  -28.42120601];[-1.5707963267948928, 1.0471975511965932, -4.450516159062609e-06, 0.5131579536994453]
[ -23.16002692 -163.15208131  -28.01634621];[-1.5707963267948928, 1.0471975511965932, 9.08268603890335e-08, -0.01047261129998818]
[ -34.85994296 -155.11835417  -27.89514686];[-1.5707963267948928, 1.0471975511965932, -1.8536093956945257e-09, -0.5340707381349996]
[ -44.32451146 -146.33242693  -28.12119356];[-1.5707963267948928, 1.0471975511965932, 3.78287631774389e-11, -1.0576695269733638]
[ -51.39770244 -138.15104041  -28.62523862];[-1.5707963267948928, 1.0471975511965932, -7.720155750497266e-13, -1.5812683023014573]
[   3.71259837 -178.00409041  -15.13662826];[-1.5707963267948928, 1.0471975511965932, -0.5342844648962073, 1.635124176368292]
[-1.67160933e-01 -1.78116094e+02 -1.52438290e+01];[-1.5707963267948928, 1.0471975511965932, -0.5233807003065036, 1.0351990486420724]
[ -10.56717071 -174.81998341  -14.74690966];[-1.5707963267948928, 1.0471975511965932, -0.5236032261144561, 0.5131579536994455]
[ -23.07119273 -168.28767973  -14.41829083];[-1.5707963267948928, 1.0471975511965932, -0.5235986847714378, -0.010472611299988305]
[ -34.67079755 -159.66042146  -14.54842829];[-1.5707963267948928, 1.0471975511965932, -0.5235987774519066, -0.5340707381349997]
[ -44.04534474 -150.73225367  -15.03638911];[-1.5707963267948928, 1.0471975511965932, -0.5235987755604696, -1.057669526973364]
[ -51.02130509 -142.6862451   -15.66953339];[-1.5707963267948928, 1.0471975511965932, -0.5235987755990721, -1.5812683023014575]
[   3.98790175 -181.29006924   -3.79790668];[-1.5707963267948928, 1.0471975511965932, -1.0578832404945062, 1.6351241763682918]
[-1.64083719e-01 -1.81419592e+02 -4.00231219e+00];[-1.5707963267948928, 1.0471975511965932, -1.046979475904808, 1.0351990486420721]
[ -10.59843211 -177.70374284   -3.58257161];[-1.5707963267948928, 1.0471975511965932, -1.047202001712755, 0.5131579536994453]
[ -23.04051258 -170.71827592   -3.34863709];[-1.5707963267948928, 1.0471975511965932, -1.0471974603697423, -0.01047261129998818]
[ -34.54272209 -161.90895482   -3.51057922];[-1.5707963267948928, 1.0471975511965932, -1.0471975530502056, -0.5340707381349996]
[ -44.04395744 -152.67534353   -2.98886268];[-1.5707963267948928, 1.0471975511965932, -1.047197551158774, -1.0576695269733638]
[ -52.7412017  -140.81697505    1.64017347];[-1.5707963267948928, 1.0471975511965932, -1.0471975511973655, -1.5812683023014573]
[ 3.94459308e+00 -1.81255008e+02 -2.89894950e-02];[-1.5707963267948928, 1.0471975511965932, -1.5814820160928058, 1.635124176368292]
[-1.64797578e-01 -1.81456166e+02  6.77817705e-04];[-1.5707963267948928, 1.0471975511965932, -1.5705782515031077, 1.0351990486420724]
[-1.06869050e+01 -1.77774899e+02 -1.30934418e-05];[-1.5707963267948928, 1.0471975511965932, -1.5708007773110546, 0.5131579536994455]
[-2.31351686e+01 -1.70998211e+02  7.04205242e-08];[-1.5707963267948928, 1.0471975511965932, -1.5707962359680308, -0.010472611299988305]
[-3.44814716e+01 -1.62587153e+02  9.79183035e-08];[-1.5707963267948928, 1.0471975511965932, -1.5707963286485052, -0.5340707381349997]
[-4.34640509e+01 -1.54286772e+02  4.00703190e-08];[-1.5707963267948928, 1.0471975511965932, -1.5707963267570626, -1.057669526973364]
[-4.99336857e+01 -1.47249173e+02  3.11972700e-07];[-1.5707963267948928, 1.0471975511965932, -1.570796326795665, -1.5812683023014575]
[  16.69663989 -141.06374333  -61.84947914];[-1.5707963267948928, 0.5129130863003757, 1.6349104625824606, 1.6351241763682918]
[  10.36264554 -142.13943988  -59.97670625];[-1.5707963267948928, 0.5238168508900904, 1.5694878750441277, 1.0351990486420721]
[  -0.25783819 -140.34076277  -59.65529907];[-1.5707963267948928, 0.523594325082138, 1.5708230298918535, 0.5131579536994453]
[ -12.73071354 -136.33044137  -59.58579895];[-1.5707963267948928, 0.5235988664251618, 1.5707957818337326, -0.01047261129998818]
[ -24.21317212 -129.94574523  -59.68366436];[-1.5707963267948928, 0.5235987737446874, 1.5707963379165568, -0.5340707381349996]
[ -33.24604344 -122.25387685  -59.96422778];[-1.5707963267948928, 0.52359877563613, 1.5707963265679237, -1.0576695269733638]
[ -39.843292   -114.52030082  -60.53317862];[-1.5707963267948928, 0.5235987755975275, 1.5707963267995273, -1.5812683023014573]
[  15.73618856 -151.04268332  -52.62140835];[-1.5707963267948928, 0.5235987755983158, 1.0365118618985802, 1.635124176368292]
[  10.25251054 -150.88192414  -51.92297032];[-1.5707963267948928, 0.5235987755982991, 1.0474156264883894, 1.0351990486420724]
[  -0.25102462 -148.96594676  -51.51847177];[-1.5707963267948928, 0.5235987755982991, 1.0471931006804425, 0.5131579536994455]
[ -12.57485996 -144.63628481  -51.29425748];[-1.5707963267948928, 0.5235987755982991, 1.0471976420234552, -0.010472611299988305]
[ -23.82984234 -137.86633905  -51.18156543];[-1.5707963267948928, 0.5235987755982991, 1.047197549342992, -0.5340707381349997]
[ -32.69994558 -129.99312376  -51.237611  ];[-1.5707963267948928, 0.5235987755982991, 1.0471975512344234, -1.057669526973364]
[ -39.21203694 -122.36884904  -51.59510031];[-1.5707963267948928, 0.5235987755982991, 1.047197551195821, -1.5812683023014575]
[  15.15132768 -160.36467709  -41.82291827];[-1.5707963267948928, 0.5235987755982991, 0.5129130863003917, 1.6351241763682918]
[  10.20561487 -160.24694383  -41.31064275];[-1.5707963267948928, 0.5235987755982991, 0.5238168508900953, 1.0351990486420721]
[  -0.24226199 -157.97815064  -40.8290785 ];[-1.5707963267948928, 0.5235987755982991, 0.5235943250821373, 0.5131579536994453]
[ -12.44090314 -152.92318108  -40.44598881];[-1.5707963267948928, 0.5235987755982991, 0.5235988664251612, -0.01047261129998818]
[ -23.51399558 -145.4542991   -40.18362953];[-1.5707963267948928, 0.5235987755982991, 0.5235987737446868, -0.5340707381349996]
[ -32.28640098 -137.24136664  -40.13355461];[-1.5707963267948928, 0.5235987755982991, 0.5235987756361293, -1.0576695269733638]
[ -38.75312638 -129.61639083  -40.39363658];[-1.5707963267948928, 0.5235987755982991, 0.5235987755975269, -1.5812683023014573]
[  14.91468024 -168.85178576  -28.68061999];[-1.5707963267948928, 0.5235987755982991, -0.010685689297908437, 1.635124176368292]
[  10.17144128 -168.81323141  -28.42492409];[-1.5707963267948928, 0.5235987755982991, 0.00021807529179406022, 1.0351990486420724]
[  -0.23412322 -165.88267581  -27.89240395];[-1.5707963267948928, 0.5235987755982991, -4.450516159062609e-06, 0.5131579536994455]
[ -12.30957823 -159.78294018  -27.49343009];[-1.5707963267948928, 0.5235987755982991, 9.08268603890335e-08, -0.010472611299988305]
[ -23.25796139 -151.59053362  -27.34469883];[-1.5707963267948928, 0.5235987755982991, -1.8536093956945257e-09, -0.5340707381349997]
[ -31.96816618 -143.09396834  -27.41063787];[-1.5707963267948928, 0.5235987755982991, 3.78287631774389e-11, -1.057669526973364]
[ -38.39731209 -135.48499149  -27.70369543];[-1.5707963267948928, 0.5235987755982991, -7.720155750497266e-13, -1.5812683023014575]
[  15.13138263 -174.95728872  -14.74435518];[-1.5707963267948928, 0.5235987755982991, -0.5342844648962073, 1.6351241763682918]
[  10.15807971 -174.87218934  -14.75589486];[-1.5707963267948928, 0.5235987755982991, -0.5233807003065036, 1.0351990486420721]
[  -0.22865103 -171.14256706  -14.34929143];[-1.5707963267948928, 0.5235987755982991, -0.5236032261144561, 0.5131579536994453]
[ -12.19859456 -164.20147694  -14.27369887];[-1.5707963267948928, 0.5235987755982991, -0.5235986847714378, -0.01047261129998818]
[ -23.03961586 -155.64289436  -14.54972813];[-1.5707963267948928, 0.5235987755982991, -0.5235987774519066, -0.5340707381349996]
[ -31.66650289 -147.07825732  -14.8660974 ];[-1.5707963267948928, 0.5235987755982991, -0.5235987755604696, -1.0576695269733638]
[ -38.0315472  -139.57325757  -15.20292698];[-1.5707963267948928, 0.5235987755982991, -0.5235987755990721, -1.5812683023014573]
[  15.48859752 -177.9541401    -3.44690072];[-1.5707963267948928, 0.5235987755982991, -1.0578832404945062, 1.635124176368292]
[  10.19469978 -177.75734733   -3.5933286 ];[-1.5707963267948928, 0.5235987755982991, -1.046979475904808, 1.0351990486420724]
[  -0.2267168  -173.58144329   -3.36161691];[-1.5707963267948928, 0.5235987755982991, -1.047202001712755, 0.5131579536994455]
[ -12.11466691 -166.3388964    -3.49370962];[-1.5707963267948928, 0.5235987755982991, -1.0471974603697423, -0.010472611299988305]
[ -22.88109251 -157.74323149   -3.60476467];[-1.5707963267948928, 0.5235987755982991, -1.0471975530502056, -0.5340707381349997]
[ -32.828145   -145.29169231    2.23637862];[-1.5707963267948928, 0.5235987755982991, -1.047197551158774, -1.057669526973364]
[ -40.46572215 -134.70681669    4.28735358];[-1.5707963267948928, 0.5235987755982991, -1.0471975511973655, -1.5812683023014575]
[ 1.55751757e+01 -1.77940516e+02 -2.21754134e-02];[-1.5707963267948928, 0.5235987755982991, -1.5814820160928058, 1.6351241763682918]
[ 1.02797323e+01 -1.77830282e+02  6.48068202e-04];[-1.5707963267948928, 0.5235987755982991, -1.5705782515031077, 1.0351990486420721]
[-2.28703823e-01 -1.73828533e+02 -9.13411738e-06];[-1.5707963267948928, 0.5235987755982991, -1.5708007773110546, 0.5131579536994453]
[-1.20842234e+01 -1.66928044e+02 -1.01549411e-06];[-1.5707963267948928, 0.5235987755982991, -1.5707962359680308, -0.01047261129998818]
[-2.25974727e+01 -1.58884638e+02  3.03526261e-07];[-1.5707963267948928, 0.5235987755982991, -1.5707963286485052, -0.5340707381349996]
[-3.07153941e+01 -1.51275375e+02  2.02277630e-07];[-1.5707963267948928, 0.5235987755982991, -1.5707963267570626, -1.0576695269733638]
[-3.67364618e+01 -1.44341503e+02 -1.31154013e-07];[-1.5707963267948928, 0.5235987755982991, -1.570796326795665, -1.5812683023014573]
[  30.17243451 -136.40823171  -61.91678137];[-1.5707963267948928, -0.010685689297924081, 1.6349104625824606, 1.635124176368292]
[  23.2236412  -137.97447082  -59.9312093 ];[-1.5707963267948928, 0.00021807529179437642, 1.5694878750441277, 1.0351990486420724]
[  12.23810551 -136.38441124  -59.58497012];[-1.5707963267948928, -4.45051615906902e-06, 1.5708230298918535, 0.5131579536994455]
[  -0.23937673 -132.21887937  -59.40466726];[-1.5707963267948928, 9.0826860389168e-08, 1.5707957818337326, -0.010472611299988305]
[ -11.37934601 -125.72268854  -59.21422164];[-1.5707963267948928, -1.8536093956972296e-09, 1.5707963379165568, -0.5340707381349997]
[ -20.04046754 -118.32586272  -59.15560655];[-1.5707963267948928, 3.782876317749554e-11, 1.5707963265679237, -1.057669526973364]
[ -26.34450903 -111.23296493  -59.46532041];[-1.5707963267948928, -7.720155750508987e-13, 1.5707963267995273, -1.5812683023014575]
[  29.2618845  -146.46278797  -52.56507352];[-1.5707963267948928, 1.575541989899753e-14, 1.0365118618985802, 1.6351241763682918]
[  22.98277312 -146.60874819  -51.77085949];[-1.5707963267948928, -3.215391816121945e-16, 1.0474156264883894, 1.0351990486420721]
[  12.08445316 -144.68776811  -51.29326545];[-1.5707963267948928, 6.562024114534497e-18, 1.0471931006804425, 0.5131579536994453]
[  -0.24104997 -139.96462849  -50.87918018];[-1.5707963267948928, -1.339188594803011e-19, 1.0471976420234552, -0.01047261129998818]
[ -11.19279349 -132.99958675  -50.43376112];[-1.5707963267948928, 2.7330379485775257e-21, 1.047197549342992, -0.5340707381349996]
[ -19.72421381 -125.4136612   -50.17680234];[-1.5707963267948928, -5.577628466484407e-23, 1.0471975512344234, -1.0576695269733638]
[ -25.93770618 -118.40298104  -50.33189722];[-1.5707963267948928, 1.1382915237723751e-24, 1.047197551195821, -1.5812683023014573]
[  28.87101326 -155.51903508  -41.61897398];[-1.5707963267948928, -2.3230439260661274e-26, 0.5129130863003917, 1.635124176368292]
[  22.83595711 -155.52789463  -41.02437415];[-1.5707963267948928, 4.740905971563733e-28, 0.5238168508900953, 1.0351990486420724]
[  11.95691698 -152.9721968   -40.44552353];[-1.5707963267948928, -9.675318309314008e-30, 0.5235943250821373, 0.5131579536994455]
[  -0.24031763 -147.38046607  -39.87251887];[-1.5707963267948928, 1.9745547570028168e-31, 0.5235988664251612, -0.010472611299988305]
[ -11.04907069 -139.79896991  -39.33453367];[-1.5707963267948928, -4.0297035857198204e-33, 0.5235987737446868, -0.5340707381349997]
[ -19.49708208 -131.94981887  -39.05522905];[-1.5707963267948928, 8.223884868815977e-35, 0.5235987756361293, -1.057669526973364]
[ -25.6507742  -124.95687278  -39.19148705];[-1.5707963267948928, -1.6783438507786717e-36, 0.5235987755975269, -1.5812683023014575]
[  28.85541503 -163.43049326  -28.34537219];[-1.5707963267948928, 3.425191532201426e-38, -0.010685689297908437, 1.6351241763682918]
[  22.71439248 -163.25029203  -28.0210266 ];[-1.5707963267948928, -6.990186800411327e-40, 0.00021807529179406022, 1.0351990486420721]
[  11.83350485 -159.83039189  -27.49407355];[-1.5707963267948928, 1.4265687347777657e-41, -4.450516159062609e-06, 0.5131579536994453]
[  -0.23805528 -153.34415334  -27.07105498];[-1.5707963267948928, -2.9113647648526046e-43, 9.08268603890335e-08, -0.01047261129998818]
[ -10.93669766 -145.24435857  -26.73720437];[-1.5707963267948928, 5.941560744597334e-45, -1.8536093956945257e-09, -0.5340707381349996]
[ -19.32220498 -137.20644246  -26.62899841];[-1.5707963267948928, -1.2125634172647057e-46, 3.78287631774389e-11, -1.0576695269733638]
[ -25.42369366 -130.26579805  -26.85197473];[-1.5707963267948928, 2.474619218907624e-48, -7.720155750497266e-13, -1.5812683023014573]
[  29.13906495 -168.83211162  -14.41478333];[-1.5707963267948928, -5.050243303892937e-50, -0.5342844648962073, 1.635124176368292]
[  22.63391041 -168.38585162  -14.42937202];[-1.5707963267948928, 1.0306618987536408e-51, -0.5233807003065036, 1.0351990486420724]
[  11.72890702 -164.24812469  -14.27567183];[-1.5707963267948928, -2.1033916301095e-53, -0.5236032261144561, 0.5131579536994455]
[  -0.23550295 -157.24945031  -14.38122894];[-1.5707963267948928, 4.292635979815187e-55, -0.5235986847714378, -0.010472611299988305]
[ -10.82885502 -148.90389511  -14.42656054];[-1.5707963267948928, -8.760481591459346e-57, -0.5235987774519066, -0.5340707381349997]
[ -19.13870495 -140.83709016  -14.52421775];[-1.5707963267948928, 1.7878533860122162e-58, -0.5235987755604696, -1.057669526973364]
[ -25.16440025 -134.04510762  -14.81642511];[-1.5707963267948928, -3.6486803796169314e-60, -0.5235987755990721, -1.5812683023014575]
[  29.46729454 -171.42973896   -3.14642033];[-1.5707963267948928, 7.44628648901393e-62, -1.0578832404945062, 1.6351241763682918]
[  22.60504714 -170.81758927   -3.36199575];[-1.5707963267948928, -1.5196503038803184e-63, -1.046979475904808, 1.0351990486420721]
[  11.64771981 -166.38437671   -3.49452733];[-1.5707963267948928, 3.101327150776058e-65, -1.047202001712755, 0.5131579536994453]
[  -0.2340151  -159.31502121   -3.69808529];[-1.5707963267948928, -6.329239083216086e-67, -1.0471974603697423, -0.01047261129998818]
[ -11.25881787 -147.05549094    2.70801954];[-1.5707963267948928, 1.291681445554247e-68, -1.0471975530502056, -0.5340707381349996]
[ -20.52347137 -135.7709401     4.83344836];[-1.5707963267948928, -2.6360845827637462e-70, -1.047197551158774, -1.0576695269733638]
